assay_type,distance_bin_start_bp,distance_bin_end_bp,distance_bin_center_bp,effect_mean,effect_relative_to_bin0,count
eCLIP,128,255,191,0.03292039149867446,0.5028791728724841,516118
eCLIP,256,383,319,0.027833703651247432,0.42517689592727764,510952
eCLIP,384,511,447,0.024277269841565516,0.3708501880368022,505775
eCLIP,512,639,575,0.022383580020010486,0.34192291445990747,499570
eCLIP,640,767,703,0.02088119955522961,0.31897313132931476,493941
eCLIP,768,895,831,0.01980606783880388,0.3025498348959503,488933
eCLIP,896,1023,959,0.018841314031343547,0.2878126287257026,483174
eCLIP,1024,1151,1087,0.018295730418323247,0.27947850438640137,477461
eCLIP,1152,1279,1215,0.01807933296108839,0.27617290049313187,472368
eCLIP,1280,1407,1343,0.017831426370135062,0.27238597525522074,467236
eCLIP,1408,1535,1471,0.01735888228162625,0.2651675744538614,461607
eCLIP,1536,1663,1599,0.016939774187011338,0.25876544123583467,455530
eCLIP,1664,1791,1727,0.01593252051428504,0.24337902355505564,449676
eCLIP,1792,1919,1855,0.015828893277308805,0.2417960539473045,444654
eCLIP,1920,2047,1983,0.015091014895291376,0.23052450906168695,438682
eCLIP,2048,2175,2111,0.014541061321461303,0.2221236308905671,432720
eCLIP,2176,2303,2239,0.013652877983917722,0.2085560856151404,426108
eCLIP,2304,2431,2367,0.013283978183910987,0.20292091489404854,420773
eCLIP,2432,2559,2495,0.013176102094879603,0.2012730414649915,415620
eCLIP,2560,2687,2623,0.012888058259781248,0.19687299520335724,409885
eCLIP,2688,2815,2751,0.012652572905060708,0.19327581196784752,405878
eCLIP,2816,2943,2879,0.01270777935690956,0.19411912438240653,400640
eCLIP,2944,3071,3007,0.012467379519342,0.19044686940696004,394946
eCLIP,3072,3199,3135,0.01221064148039101,0.1865250383838455,388856
eCLIP,3200,3327,3263,0.012101013176071963,0.1848503987914945,383481
eCLIP,3328,3455,3391,0.011992764929173259,0.18319684042273973,377966
eCLIP,3456,3583,3519,0.01183240387901497,0.1807472270192111,372827
eCLIP,3584,3711,3647,0.01158800676155215,0.17701391114151047,368259
eCLIP,3712,3839,3775,0.011839962386026161,0.18086268785004878,362993
eCLIP,3840,3967,3903,0.011215200321453888,0.17131906409676317,358076
eCLIP,3968,4095,4031,0.011451215387410228,0.17492433899631438,352458
eCLIP,4096,4223,4159,0.011262325023714293,0.17203892282917008,345678
eCLIP,4224,4351,4287,0.010994577598839005,0.1679489166831179,340674
eCLIP,4352,4479,4415,0.010905500375690628,0.16658820746128386,336147
eCLIP,4480,4607,4543,0.010917121120559444,0.16676572146709476,332010
eCLIP,4608,4735,4671,0.01088533741290498,0.1662802058371624,325343
eCLIP,4736,4863,4799,0.010704419090675345,0.16351656749331164,318674
eCLIP,4864,4991,4927,0.010549690205693109,0.16115298886750817,313639
eCLIP,4992,5119,5055,0.010234651981197704,0.1563405867499986,307113
eCLIP,5120,5247,5183,0.00993674103797838,0.15178981435952363,301904
eCLIP,5248,5375,5311,0.009649803818241412,0.14740667232631097,296048
eCLIP,5376,5503,5439,0.009293258238787098,0.14196021990199684,291628
eCLIP,5504,5631,5567,0.009120133519844597,0.13931563362880225,286568
eCLIP,5632,5759,5695,0.009510259939945294,0.1452750539918268,281538
eCLIP,5760,5887,5823,0.00929018787453481,0.14191331820474118,277044
eCLIP,5888,6015,5951,0.009225521537516846,0.14092550024171374,271618
eCLIP,6016,6143,6079,0.009254888703289148,0.14137410171213607,265894
eCLIP,6144,6271,6207,0.009241050251798758,0.14116271087738239,258447
eCLIP,6272,6399,6335,0.008953763280851073,0.1367742261798954,252711
eCLIP,6400,6527,6463,0.008668165125838538,0.1324115391817048,247287
eCLIP,6528,6655,6591,0.008636080043914815,0.13192141987495243,242781
eCLIP,6656,6783,6719,0.009135139763982569,0.13954486321254914,237763
eCLIP,6784,6911,6847,0.00860143937358595,0.13139226238776305,232697
eCLIP,6912,7039,6975,0.008314441961034057,0.12700820087238132,228275
eCLIP,7040,7167,7103,0.008265884625997401,0.12626645779556803,222429
eCLIP,7168,7295,7231,0.008358166550135363,0.12767612079071947,217224
eCLIP,7296,7423,7359,0.008324068781391532,0.12715525645824682,210693
eCLIP,7424,7551,7487,0.008224193324111933,0.12562959758663078,205660
eCLIP,7552,7679,7615,0.0081820471007678,0.12498578817337244,199000
eCLIP,7680,7807,7743,0.008451282322481315,0.1290985213287143,192318
eCLIP,7808,7935,7871,0.007894097851360173,0.12058718676618108,188174
eCLIP,7936,8063,7999,0.00803407544783827,0.12272543041192928,183650
eCLIP,8064,8191,8127,0.00819014454791656,0.1251094816453869,178654
eCLIP,8192,8319,8255,0.00845067624095915,0.12908926306170454,171888
eCLIP,8320,8447,8383,0.008140267697029848,0.12434758215459855,166247
eCLIP,8448,8575,8511,0.008333369874543348,0.12729733636125112,161337
eCLIP,8576,8703,8639,0.008484340110949846,0.129603499324578,156068
eCLIP,8704,8831,8767,0.008312024182069328,0.12697126781567633,151489
eCLIP,8832,8959,8895,0.008038187335595515,0.12278824201957347,146372
eCLIP,8960,9087,9023,0.008206031306569569,0.12535216162844154,140847
eCLIP,9088,9215,9151,0.007897967388259404,0.12064629631581579,135475
eCLIP,9216,9343,9279,0.008243779176220836,0.12592878349117645,129395
eCLIP,9344,9471,9407,0.008075578917939015,0.12335942137514248,123691
eCLIP,9472,9599,9535,0.00829515370612165,0.1267135609475525,118440
eCLIP,9600,9727,9663,0.008278283860993546,0.12645586371558462,114443
eCLIP,9728,9855,9791,0.007776487070522627,0.1187906099487136,108712
eCLIP,9856,9983,9919,0.007777482170324489,0.11880581070856198,103557
eCLIP,9984,10111,10047,0.007556917704855564,0.11543655320855502,98226
eCLIP,10112,10239,10175,0.007448434723026022,0.11377940911974983,91617
eCLIP,10240,10367,10303,0.007274196935190079,0.11111782003647303,85650
eCLIP,10368,10495,10431,0.007096623393839526,0.10840527527217399,79679
eCLIP,10496,10623,10559,0.0074471240065618486,0.1137593871217915,74651
eCLIP,10624,10751,10687,0.007999779565951975,0.12220153977968674,68810
eCLIP,10752,10879,10815,0.0076644977151080354,0.11707990385265517,62726
eCLIP,10880,11007,10943,0.007697794111022979,0.11758852672361998,57092
eCLIP,11008,11135,11071,0.007160177449338449,0.10937610245274615,51962
eCLIP,11136,11263,11199,0.007282916962325015,0.11125102379965485,46864
eCLIP,11264,11391,11327,0.007388409714860059,0.11286249030183786,41162
eCLIP,11392,11519,11455,0.00756701104192209,0.11559073512330356,35396
eCLIP,11520,11647,11583,0.008319359271359903,0.1270833158037915,30392
eCLIP,11648,11775,11711,0.00878205186989207,0.1341512290530445,24768
eCLIP,11776,11903,11839,0.006877724474978651,0.10506146001821899,18552
eCLIP,11904,12031,11967,0.007017917418233628,0.10720299321807357,13378
eCLIP,12032,12159,12095,0.008411494065864547,0.12849073130354755,8209
eCLIP,12160,12287,12223,0.011850100749432001,0.18101755756974863,2708
polyA plus RNA-seq,0,127,63,0.03326202900441459,1.0,519575
polyA plus RNA-seq,128,255,191,0.02302139304460322,0.6921223308881062,516118
polyA plus RNA-seq,256,383,319,0.01991837705703038,0.5988322917518586,510952
polyA plus RNA-seq,384,511,447,0.016745079690230282,0.50342929134022,505775
polyA plus RNA-seq,512,639,575,0.015280270404574355,0.4593908087370837,499570
polyA plus RNA-seq,640,767,703,0.013926353752085733,0.41868623679684136,493941
polyA plus RNA-seq,768,895,831,0.013286555580339863,0.3994511452857085,488933
polyA plus RNA-seq,896,1023,959,0.012897032859997066,0.387740412898003,483174
polyA plus RNA-seq,1024,1151,1087,0.011908869184921315,0.3580319523905397,477461
polyA plus RNA-seq,1152,1279,1215,0.01186270305345783,0.3566439994350132,472368
polyA plus RNA-seq,1280,1407,1343,0.011555753571686988,0.3474157746105413,467236
polyA plus RNA-seq,1408,1535,1471,0.011285324114401514,0.3392854991769656,461607
polyA plus RNA-seq,1536,1663,1599,0.010973269523597418,0.32990379276444703,455530
polyA plus RNA-seq,1664,1791,1727,0.010023673380345864,0.3013548385462446,449676
polyA plus RNA-seq,1792,1919,1855,0.010132883469685232,0.3046381646874392,444654
polyA plus RNA-seq,1920,2047,1983,0.009213100720930636,0.27698552964727013,438682
polyA plus RNA-seq,2048,2175,2111,0.008747049344945365,0.2629740159202087,432720
polyA plus RNA-seq,2176,2303,2239,0.008117111809089271,0.24403537763772482,426108
polyA plus RNA-seq,2304,2431,2367,0.007913822647833486,0.23792362897594582,420773
polyA plus RNA-seq,2432,2559,2495,0.007606589285949279,0.22868686949132658,415620
polyA plus RNA-seq,2560,2687,2623,0.007574999726195701,0.22773715112780205,409885
polyA plus RNA-seq,2688,2815,2751,0.007458418337381709,0.2242322119432887,405878
polyA plus RNA-seq,2816,2943,2879,0.007590432803796972,0.22820113597969496,400640
polyA plus RNA-seq,2944,3071,3007,0.007261074964400079,0.2182992193120984,394946
polyA plus RNA-seq,3072,3199,3135,0.006972412953750395,0.20962079471534958,388856
polyA plus RNA-seq,3200,3327,3263,0.0068265958307581935,0.20523690331254765,383481
polyA plus RNA-seq,3328,3455,3391,0.006932313539564763,0.20841523343764431,377966
polyA plus RNA-seq,3456,3583,3519,0.006862232860246872,0.20630830606683992,372827
polyA plus RNA-seq,3584,3711,3647,0.006830808637182528,0.20536355843703738,368259
polyA plus RNA-seq,3712,3839,3775,0.006893936820512588,0.2072614638029933,362993
polyA plus RNA-seq,3840,3967,3903,0.00618702842403258,0.18600874959285937,358076
polyA plus RNA-seq,3968,4095,4031,0.006612539451643567,0.19880144565943164,352458
polyA plus RNA-seq,4096,4223,4159,0.006253793145141014,0.18801598496324443,345678
polyA plus RNA-seq,4224,4351,4287,0.005860868834680863,0.17620298611076907,340674
polyA plus RNA-seq,4352,4479,4415,0.005834867504218851,0.17542127401321303,336147
polyA plus RNA-seq,4480,4607,4543,0.005969891194931312,0.1794806683061631,332010
polyA plus RNA-seq,4608,4735,4671,0.005947991011183109,0.17882225436078122,325343
polyA plus RNA-seq,4736,4863,4799,0.005853162806658652,0.17597130968413893,318674
polyA plus RNA-seq,4864,4991,4927,0.005876867759267837,0.17668398276268263,313639
polyA plus RNA-seq,4992,5119,5055,0.005793414591573506,0.17417502073624536,307113
polyA plus RNA-seq,5120,5247,5183,0.005426637129903252,0.16314810888965972,301904
polyA plus RNA-seq,5248,5375,5311,0.005181249853855874,0.15577070939262935,296048
polyA plus RNA-seq,5376,5503,5439,0.005088303750384187,0.15297634878824917,291628
polyA plus RNA-seq,5504,5631,5567,0.0050760266134063335,0.1526072451182288,286568
polyA plus RNA-seq,5632,5759,5695,0.005655475972034375,0.17002799111514727,281538
polyA plus RNA-seq,5760,5887,5823,0.005577260618573699,0.16767650036723483,277044
polyA plus RNA-seq,5888,6015,5951,0.005866787565245543,0.17638092866995256,271618
polyA plus RNA-seq,6016,6143,6079,0.005963349101982882,0.179283984786118,265894
polyA plus RNA-seq,6144,6271,6207,0.0055806824551108995,0.16777937552667704,258447
polyA plus RNA-seq,6272,6399,6335,0.005167267523948211,0.15535034027125652,252711
polyA plus RNA-seq,6400,6527,6463,0.004824175346884023,0.14503551019824287,247287
polyA plus RNA-seq,6528,6655,6591,0.004772011390607974,0.14346723676942935,242781
polyA plus RNA-seq,6656,6783,6719,0.005598322817122364,0.16830972086457338,237763
polyA plus RNA-seq,6784,6911,6847,0.0049132064039333675,0.14771216762757552,232697
polyA plus RNA-seq,6912,7039,6975,0.004698416064567815,0.14125464396487158,228275
polyA plus RNA-seq,7040,7167,7103,0.004740385497129452,0.14251642605748133,222429
polyA plus RNA-seq,7168,7295,7231,0.0048705060826891465,0.14642841186996514,217224
polyA plus RNA-seq,7296,7423,7359,0.004829359726117286,0.1451913749902727,210693
polyA plus RNA-seq,7424,7551,7487,0.0048237289537870496,0.14502208969713892,205660
polyA plus RNA-seq,7552,7679,7615,0.004624640067894217,0.13903661942211726,199000
polyA plus RNA-seq,7680,7807,7743,0.005036176992342232,0.15140919369873143,192318
polyA plus RNA-seq,7808,7935,7871,0.004249140350589605,0.12774747896544894,188174
polyA plus RNA-seq,7936,8063,7999,0.004028938570673575,0.1211272640685524,183650
polyA plus RNA-seq,8064,8191,8127,0.004632167880532678,0.1392629379259422,178654
polyA plus RNA-seq,8192,8319,8255,0.00488328419170941,0.1468125769195046,171888
polyA plus RNA-seq,8320,8447,8383,0.004650885855774772,0.13982568096364473,166247
polyA plus RNA-seq,8448,8575,8511,0.00489148300451371,0.14705906858130946,161337
polyA plus RNA-seq,8576,8703,8639,0.005352987731768754,0.16093389044481612,156068
polyA plus RNA-seq,8704,8831,8767,0.0049960183706474716,0.15020185238803055,151489
polyA plus RNA-seq,8832,8959,8895,0.004578060590613225,0.13763623950918982,146372
polyA plus RNA-seq,8960,9087,9023,0.004504824999342286,0.13543446188277924,140847
polyA plus RNA-seq,9088,9215,9151,0.004376798930161941,0.13158544626309612,135475
polyA plus RNA-seq,9216,9343,9279,0.004986016766362582,0.1499011610416439,129395
polyA plus RNA-seq,9344,9471,9407,0.005092273847519081,0.1530957070250653,123691
polyA plus RNA-seq,9472,9599,9535,0.0052609996333434755,0.15816833160253774,118440
polyA plus RNA-seq,9600,9727,9663,0.005580759109193739,0.16778168007889874,114443
polyA plus RNA-seq,9728,9855,9791,0.004374723005829155,0.13152303502737414,108712
polyA plus RNA-seq,9856,9983,9919,0.004551390919093181,0.13683443419789912,103557
polyA plus RNA-seq,9984,10111,10047,0.0043426577075681054,0.13055901391318434,98226
polyA plus RNA-seq,10112,10239,10175,0.004276610331931569,0.12857334504049558,91617
polyA plus RNA-seq,10240,10367,10303,0.004018114904018953,0.12080185798303712,85650
polyA plus RNA-seq,10368,10495,10431,0.0036916390924738667,0.11098658749843271,79679
polyA plus RNA-seq,10496,10623,10559,0.004237068797523861,0.12738455603419474,74651
polyA plus RNA-seq,10624,10751,10687,0.005118367742708698,0.15388020201742292,68810
polyA plus RNA-seq,10752,10879,10815,0.005348587724677308,0.1608016072611636,62726
polyA plus RNA-seq,10880,11007,10943,0.005117181503939782,0.15384453856560049,57092
polyA plus RNA-seq,11008,11135,11071,0.0044967359179834444,0.13519126922132832,51962
polyA plus RNA-seq,11136,11263,11199,0.005203430667728155,0.15643756028946842,46864
polyA plus RNA-seq,11264,11391,11327,0.005040103837154093,0.15152725158423624,41162
polyA plus RNA-seq,11392,11519,11455,0.005199544726994776,0.15632073215691936,35396
polyA plus RNA-seq,11520,11647,11583,0.006417682578075018,0.19294320792105774,30392
polyA plus RNA-seq,11648,11775,11711,0.00630437041818086,0.18953655585304593,24768
polyA plus RNA-seq,11776,11903,11839,0.003756663153142951,0.11294149111121153,18552
polyA plus RNA-seq,11904,12031,11967,0.002583688030623739,0.07767680168521372,13378
polyA plus RNA-seq,12032,12159,12095,0.005323599213211542,0.16005034486936998,8209
polyA plus RNA-seq,12160,12287,12223,0.004665227823000349,0.14025686233335832,2708
total RNA-seq,0,127,63,0.04435185091564404,1.0,519575
total RNA-seq,128,255,191,0.029522960401839965,0.6656534009818845,516118
total RNA-seq,256,383,319,0.026077906746864356,0.5879778680818484,510952
total RNA-seq,384,511,447,0.023128751345875234,0.5214833398918449,505775
total RNA-seq,512,639,575,0.02186621143638536,0.49301688621686324,499570
total RNA-seq,640,767,703,0.020921735140598367,0.47172180435921185,493941
total RNA-seq,768,895,831,0.02039549702897147,0.45985672768794084,488933
total RNA-seq,896,1023,959,0.020081576986009795,0.4527787808496287,483174
total RNA-seq,1024,1151,1087,0.019209877647597892,0.43312459910939305,477461
total RNA-seq,1152,1279,1215,0.019042998003616328,0.4293619682262093,472368
total RNA-seq,1280,1407,1343,0.018629915074517087,0.42004819843822655,467236
total RNA-seq,1408,1535,1471,0.018224262438335574,0.41090195926653894,461607
total RNA-seq,1536,1663,1599,0.017741098767106868,0.4000080808543917,455530
total RNA-seq,1664,1791,1727,0.01674506388700509,0.3775505089709497,449676
total RNA-seq,1792,1919,1855,0.0166168938143454,0.3746606617602107,444654
total RNA-seq,1920,2047,1983,0.015500191899304941,0.3494824134574646,438682
total RNA-seq,2048,2175,2111,0.01483316202914494,0.33444290876061056,432720
total RNA-seq,2176,2303,2239,0.014065394041250455,0.317132064409272,426108
total RNA-seq,2304,2431,2367,0.013701516176427973,0.3089277198935365,420773
total RNA-seq,2432,2559,2495,0.013260383929293264,0.29898152287971336,415620
total RNA-seq,2560,2687,2623,0.013079813556556368,0.29491020750033187,409885
total RNA-seq,2688,2815,2751,0.012849272120534114,0.28971219588948083,405878
total RNA-seq,2816,2943,2879,0.012890112028732525,0.2906330122106776,400640
total RNA-seq,2944,3071,3007,0.012464567760814584,0.28103827694861794,394946
total RNA-seq,3072,3199,3135,0.012171061215481317,0.2744205926970293,388856
total RNA-seq,3200,3327,3263,0.01195850764227775,0.26962815294952386,383481
total RNA-seq,3328,3455,3391,0.012077996067844056,0.2723222552947353,377966
total RNA-seq,3456,3583,3519,0.011959885715869482,0.26965922433805173,372827
total RNA-seq,3584,3711,3647,0.011897270868838024,0.2682474490515919,368259
total RNA-seq,3712,3839,3775,0.01184503398198122,0.2670696653564727,362993
total RNA-seq,3840,3967,3903,0.011177724488709354,0.25202385600477123,358076
total RNA-seq,3968,4095,4031,0.011557561122260827,0.26058802245351564,352458
total RNA-seq,4096,4223,4159,0.011207935340038546,0.25270501926415023,345678
total RNA-seq,4224,4351,4287,0.010859041509173144,0.2448385193625117,340674
total RNA-seq,4352,4479,4415,0.010758942970958444,0.24258160029040612,336147
total RNA-seq,4480,4607,4543,0.010889862408540974,0.24553343735875158,332010
total RNA-seq,4608,4735,4671,0.010762664439867833,0.24266550815067708,325343
total RNA-seq,4736,4863,4799,0.010544085278971223,0.2377372096381225,318674
total RNA-seq,4864,4991,4927,0.010492139129719025,0.23656598119602215,313639
total RNA-seq,4992,5119,5055,0.01026927417514246,0.23154105100764177,307113
total RNA-seq,5120,5247,5183,0.009895522569468684,0.223114083520205,301904
total RNA-seq,5248,5375,5311,0.009506731074851744,0.21434801205778936,296048
total RNA-seq,5376,5503,5439,0.009359263027762355,0.21102305393214382,291628
total RNA-seq,5504,5631,5567,0.00926422855185634,0.20888031413788433,286568
total RNA-seq,5632,5759,5695,0.009663509427093767,0.2178828893854619,281538
total RNA-seq,5760,5887,5823,0.00952470053775299,0.2147531690586871,277044
total RNA-seq,5888,6015,5951,0.00974135217650373,0.21963800778081405,271618
total RNA-seq,6016,6143,6079,0.009769760665906319,0.220278533233892,265894
total RNA-seq,6144,6271,6207,0.00937205357345683,0.21131144202487087,258447
total RNA-seq,6272,6399,6335,0.00896150262640963,0.20205476076870285,252711
total RNA-seq,6400,6527,6463,0.008649635263734731,0.19502309565808407,247287
total RNA-seq,6528,6655,6591,0.008541067447497433,0.19257522000022728,242781
total RNA-seq,6656,6783,6719,0.009255558764793542,0.2086848366801501,237763
total RNA-seq,6784,6911,6847,0.00863624209645339,0.19472112027250627,232697
total RNA-seq,6912,7039,6975,0.008469883928393377,0.19097024709302113,228275
total RNA-seq,7040,7167,7103,0.008511375726609116,0.19190576156105665,222429
total RNA-seq,7168,7295,7231,0.008570121626090443,0.19323030379026507,217224
total RNA-seq,7296,7423,7359,0.008556394834984002,0.19292080619719845,210693
total RNA-seq,7424,7551,7487,0.00851944760964944,0.19208775809273862,205660
total RNA-seq,7552,7679,7615,0.008338442208399745,0.18800663413707863,199000
total RNA-seq,7680,7807,7743,0.008667301127961427,0.19542140742776187,192318
total RNA-seq,7808,7935,7871,0.008104930837979205,0.18274165949453955,188174
total RNA-seq,7936,8063,7999,0.007899200500567223,0.17810306306249268,183650
total RNA-seq,8064,8191,8127,0.008397609508360592,0.1893406776716626,178654
total RNA-seq,8192,8319,8255,0.008603192911970708,0.19397596119119667,171888
total RNA-seq,8320,8447,8383,0.008350173078834634,0.18827112975998286,166247
total RNA-seq,8448,8575,8511,0.008508581570877178,0.19184276180627183,161337
total RNA-seq,8576,8703,8639,0.008852011845507268,0.19958607505115275,156068
total RNA-seq,8704,8831,8767,0.00856128773143983,0.1930311262031241,151489
total RNA-seq,8832,8959,8895,0.008237493547759355,0.18573054737730865,146372
total RNA-seq,8960,9087,9023,0.008203381869917427,0.1849614322865584,140847
total RNA-seq,9088,9215,9151,0.008061002969569618,0.18175121901679858,135475
total RNA-seq,9216,9343,9279,0.00855646312930219,0.19292234602736966,129395
total RNA-seq,9344,9471,9407,0.008584079097567698,0.19354500252750156,123691
total RNA-seq,9472,9599,9535,0.008715181542075325,0.1965009658481075,118440
total RNA-seq,9600,9727,9663,0.008868532906191237,0.19995857496587763,114443
total RNA-seq,9728,9855,9791,0.00789423096935536,0.17799101517476607,108712
total RNA-seq,9856,9983,9919,0.007991929227683384,0.18019381520026767,103557
total RNA-seq,9984,10111,10047,0.007770899486356621,0.1752102635160966,98226
total RNA-seq,10112,10239,10175,0.007680770667106759,0.17317813143165922,91617
total RNA-seq,10240,10367,10303,0.007444157191821666,0.1678432137134534,85650
total RNA-seq,10368,10495,10431,0.0072676693380306304,0.1638639467798882,79679
total RNA-seq,10496,10623,10559,0.007774306630251793,0.17528708429865314,74651
total RNA-seq,10624,10751,10687,0.008303991456400955,0.18722987395035467,68810
total RNA-seq,10752,10879,10815,0.00856592364103848,0.1931356519332333,62726
total RNA-seq,10880,11007,10943,0.008420256011436544,0.18985128777267113,57092
total RNA-seq,11008,11135,11071,0.0077792269848054535,0.1753980234015785,51962
total RNA-seq,11136,11263,11199,0.00837801818645697,0.18889895265908346,46864
total RNA-seq,11264,11391,11327,0.008144485176879709,0.18363349011905475,41162
total RNA-seq,11392,11519,11455,0.008362492953739451,0.1885489056509654,35396
total RNA-seq,11520,11647,11583,0.009379731212013433,0.2114845495366905,30392
total RNA-seq,11648,11775,11711,0.009439385866841342,0.2128295814484673,24768
total RNA-seq,11776,11903,11839,0.007353670777922092,0.16580301895198388,18552
total RNA-seq,11904,12031,11967,0.006393862252473241,0.14416224172096415,13378
total RNA-seq,12032,12159,12095,0.00890100109834146,0.20069063442855883,8209
total RNA-seq,12160,12287,12223,0.009581583004466095,0.21603569651895688,2708
